Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.000100	0.141232	0.165486	95.170000	94.910000	
0.000100	0.141457	0.164827	95.270000	94.880000	
0.000100	0.140732	0.163736	95.216000	94.990000	
0.000100	0.139571	0.163413	95.260000	94.980000	
0.000100	0.138701	0.162175	95.276000	95.010000	
0.000100	0.139086	0.163834	95.398000	94.920000	
0.000100	0.140461	0.162787	95.282000	94.950000	
0.000100	0.136739	0.161408	95.434000	94.980000	
0.000100	0.141092	0.162015	95.136000	94.940000	
0.000100	0.142832	0.163100	95.204000	94.950000	
0.000100	0.141976	0.160395	95.218000	94.950000	
0.000100	0.139805	0.161732	95.404000	94.920000	
0.000100	0.136581	0.162268	95.444000	94.930000	
0.000100	0.138650	0.162419	95.302000	94.930000	
0.000100	0.138938	0.162621	95.248000	94.830000	
0.000100	0.137189	0.161783	95.358000	95.060000	
0.000100	0.132954	0.162031	95.552000	95.000000	
0.000100	0.136911	0.161994	95.472000	94.970000	
0.000100	0.132337	0.162987	95.506000	94.990000	
0.000100	0.134331	0.161835	95.404000	95.000000	
0.000100	0.137264	0.162611	95.252000	94.970000	
0.000100	0.139964	0.161893	95.242000	94.990000	
0.000100	0.138699	0.161978	95.292000	94.960000	
0.000100	0.134655	0.162445	95.478000	94.950000	
0.000100	0.135567	0.164695	95.470000	94.790000	
0.000100	0.137223	0.162854	95.388000	94.760000	
0.000100	0.133926	0.163011	95.504000	94.850000	
0.000100	0.134329	0.162249	95.500000	94.900000	
0.000100	0.135088	0.161773	95.468000	94.800000	
0.000100	0.135554	0.161649	95.414000	94.990000	
0.000100	0.132125	0.161259	95.496000	94.980000	
0.000100	0.134841	0.162946	95.330000	94.990000	
0.000100	0.134333	0.165206	95.462000	94.810000	
0.000100	0.131194	0.161338	95.578000	94.930000	
0.000100	0.134360	0.163751	95.484000	94.920000	
0.000100	0.131678	0.162779	95.564000	94.910000	
0.000100	0.133696	0.161051	95.520000	95.030000	
0.000100	0.134936	0.162217	95.484000	94.890000	
0.000100	0.134131	0.162964	95.466000	94.940000	
0.000100	0.137031	0.160935	95.382000	94.870000	
0.000100	0.133761	0.161257	95.556000	94.890000	
0.000100	0.134068	0.160145	95.546000	95.030000	
0.000100	0.133263	0.162800	95.486000	94.950000	
0.000100	0.131339	0.163366	95.588000	94.900000	
0.000100	0.132242	0.163118	95.490000	94.870000	
0.000100	0.132778	0.162138	95.604000	94.950000	
0.000100	0.134441	0.164941	95.552000	94.990000	
0.000100	0.130897	0.163280	95.582000	95.030000	
0.000100	0.130452	0.163229	95.648000	94.990000	
0.000100	0.129303	0.165147	95.604000	94.880000	
0.000100	0.131858	0.163163	95.578000	94.920000	
0.000100	0.135345	0.162354	95.406000	94.980000	
0.000100	0.129780	0.160636	95.678000	95.060000	
0.000100	0.132569	0.165296	95.486000	94.870000	
0.000100	0.132951	0.162859	95.492000	94.870000	
0.000100	0.132443	0.162564	95.492000	94.950000	
0.000100	0.134589	0.163507	95.470000	94.950000	
0.000100	0.131986	0.163149	95.654000	94.870000	
0.000100	0.134214	0.161682	95.502000	94.980000	
0.000100	0.131050	0.162982	95.562000	95.010000	
0.000100	0.134079	0.160993	95.474000	95.030000	
0.000100	0.133115	0.162515	95.410000	94.870000	
0.000100	0.128472	0.162557	95.692000	94.970000	
0.000100	0.134524	0.163669	95.484000	94.840000	
0.000100	0.132102	0.166834	95.592000	94.910000	
0.000100	0.134538	0.163872	95.508000	94.940000	
0.000100	0.134461	0.164939	95.374000	94.820000	
0.000100	0.133436	0.164620	95.522000	94.880000	
0.000100	0.132398	0.161919	95.582000	94.750000	
0.000100	0.132996	0.163277	95.422000	94.950000	
0.000100	0.128047	0.163528	95.674000	94.780000	
0.000100	0.129436	0.163833	95.696000	94.860000	
