Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.010000	0.094789	0.302341	96.808000	90.480000	
0.010000	0.094304	0.278880	96.830000	91.390000	
0.010000	0.093225	0.281845	96.852000	91.450000	
0.010000	0.098825	0.331901	96.610000	89.850000	
0.010000	0.095144	0.305344	96.790000	90.860000	
0.010000	0.093537	0.279560	96.880000	91.550000	
0.010000	0.092583	0.270269	96.868000	91.740000	
0.010000	0.096970	0.289103	96.750000	90.870000	
0.010000	0.096396	0.276584	96.734000	91.710000	
0.010000	0.090413	0.314876	96.896000	90.840000	
0.010000	0.094543	0.296202	96.736000	90.910000	
0.010000	0.094701	0.320187	96.794000	90.480000	
0.010000	0.098957	0.325910	96.656000	89.930000	
0.010000	0.087244	0.304312	97.124000	90.740000	
0.010000	0.093512	0.382576	96.856000	89.030000	
0.010000	0.094513	0.299997	96.872000	90.960000	
0.010000	0.092711	0.305373	96.936000	90.890000	
0.010000	0.091052	0.277425	96.946000	91.220000	
0.010000	0.094048	0.327994	96.896000	90.520000	
0.010000	0.091045	0.308438	96.942000	90.860000	
0.010000	0.092107	0.309468	96.918000	90.610000	
0.010000	0.092101	0.273872	96.864000	91.890000	
0.010000	0.091454	0.315597	96.896000	90.570000	
0.010000	0.094528	0.287531	96.872000	91.320000	
0.010000	0.090840	0.282012	96.908000	91.340000	
0.001000	0.050815	0.213372	98.518000	93.260000	
0.001000	0.034535	0.211704	99.140000	93.270000	
0.001000	0.031391	0.204387	99.202000	93.590000	
0.001000	0.026963	0.202000	99.372000	93.540000	
0.001000	0.024999	0.201589	99.436000	93.600000	
0.001000	0.022798	0.200783	99.504000	93.720000	
0.001000	0.022154	0.202279	99.562000	93.870000	
0.001000	0.019622	0.200918	99.634000	93.900000	
0.001000	0.020025	0.198349	99.634000	93.980000	
0.001000	0.019173	0.200668	99.610000	93.990000	
0.001000	0.017595	0.201433	99.708000	93.980000	
0.001000	0.017761	0.204143	99.674000	93.960000	
0.001000	0.016935	0.200378	99.694000	94.120000	
0.001000	0.016080	0.200731	99.732000	94.030000	
0.001000	0.015430	0.199819	99.728000	94.200000	
0.001000	0.014827	0.198600	99.758000	94.050000	
0.001000	0.014154	0.198903	99.804000	94.040000	
0.001000	0.013664	0.201090	99.782000	94.040000	
0.001000	0.013964	0.199264	99.784000	93.930000	
0.001000	0.013057	0.198607	99.806000	94.140000	
0.001000	0.012504	0.199222	99.828000	94.270000	
