Learning Rate	Train Loss	Valid Loss	Train Acc.	Valid Acc.	
0.001000	0.007497	0.228615	99.930000	93.910000	
0.001000	0.007353	0.227158	99.918000	93.730000	
0.001000	0.007896	0.221483	99.928000	93.800000	
0.001000	0.008158	0.223521	99.882000	93.800000	
0.001000	0.007514	0.221437	99.940000	93.890000	
0.001000	0.007435	0.222617	99.906000	93.820000	
0.001000	0.007434	0.223612	99.920000	93.770000	
0.001000	0.007493	0.221287	99.938000	93.840000	
0.001000	0.007392	0.220395	99.918000	93.870000	
0.001000	0.006984	0.219691	99.936000	93.810000	
0.001000	0.007603	0.223396	99.924000	93.720000	
0.001000	0.006909	0.224072	99.942000	93.740000	
0.001000	0.006788	0.225376	99.948000	93.800000	
0.001000	0.007476	0.224133	99.930000	93.870000	
0.001000	0.006880	0.230897	99.928000	93.710000	
0.001000	0.007234	0.228933	99.934000	93.860000	
0.000100	0.006694	0.227658	99.952000	93.800000	
0.000100	0.006908	0.227618	99.932000	93.730000	
0.000100	0.006771	0.226435	99.940000	93.890000	
0.000100	0.006654	0.226694	99.942000	93.740000	
0.000100	0.006465	0.227365	99.942000	93.790000	
0.000100	0.006277	0.225636	99.956000	93.850000	
0.000100	0.006685	0.224778	99.938000	93.850000	
0.000100	0.006026	0.223711	99.968000	93.810000	
0.000100	0.006547	0.224649	99.952000	93.890000	
0.000100	0.006425	0.225634	99.952000	93.860000	
0.000100	0.005916	0.223826	99.972000	93.890000	
0.000100	0.006385	0.226213	99.938000	93.940000	
0.000100	0.006322	0.223708	99.964000	93.860000	
0.000100	0.006571	0.225635	99.952000	93.840000	
0.000100	0.006202	0.225393	99.960000	93.860000	
0.000100	0.006333	0.226551	99.958000	93.930000	
0.000100	0.006231	0.225023	99.954000	93.870000	
0.000100	0.006377	0.226031	99.942000	93.830000	
0.000100	0.006020	0.224851	99.964000	93.900000	
0.000100	0.006044	0.224698	99.952000	93.850000	
0.000100	0.006092	0.224531	99.954000	93.890000	
0.000100	0.006178	0.225475	99.964000	93.880000	
0.000100	0.006047	0.225844	99.960000	93.860000	
0.000100	0.006250	0.224386	99.946000	93.950000	
0.000100	0.005968	0.225562	99.960000	93.870000	
0.000100	0.006134	0.226654	99.962000	93.730000	
0.000100	0.006200	0.227046	99.958000	93.860000	
0.000100	0.005983	0.222471	99.964000	93.900000	
0.000100	0.006188	0.224946	99.938000	93.890000	
0.000100	0.005975	0.226625	99.954000	93.820000	
0.000100	0.006209	0.224624	99.948000	93.910000	
0.000100	0.006273	0.223992	99.942000	93.910000	
0.000100	0.006220	0.225595	99.960000	93.960000	
0.000100	0.006147	0.226646	99.948000	93.940000	
0.000100	0.005971	0.226042	99.950000	93.820000	
0.000100	0.006137	0.221330	99.944000	93.930000	
0.000100	0.005996	0.227022	99.962000	93.770000	
0.000100	0.006160	0.227858	99.940000	93.850000	
0.000100	0.006127	0.223259	99.960000	93.950000	
0.000100	0.006100	0.225941	99.942000	93.910000	
0.000100	0.006321	0.224912	99.944000	93.820000	
0.000100	0.005923	0.225039	99.956000	93.880000	
0.000100	0.006075	0.222754	99.954000	93.950000	
0.000100	0.006237	0.225978	99.958000	93.870000	
0.000100	0.006236	0.223391	99.950000	93.890000	
0.000100	0.005758	0.226200	99.960000	93.860000	
0.000100	0.006089	0.226366	99.954000	93.750000	
0.000100	0.006050	0.225813	99.956000	93.880000	
0.000100	0.005983	0.227141	99.956000	93.870000	
0.000100	0.005923	0.224524	99.954000	93.890000	
0.000100	0.005957	0.227228	99.958000	93.850000	
0.000100	0.005683	0.228224	99.968000	93.880000	
0.000100	0.006121	0.226468	99.942000	93.850000	
0.000100	0.006033	0.225034	99.954000	93.990000	
0.000100	0.005959	0.222174	99.964000	93.940000	
0.000100	0.005939	0.227821	99.962000	93.830000	
0.000100	0.005977	0.226881	99.960000	93.790000	
0.000100	0.006048	0.225739	99.948000	93.890000	
0.000100	0.005820	0.226922	99.966000	93.860000	
0.000100	0.005551	0.225940	99.972000	93.960000	
0.000100	0.005791	0.226566	99.954000	93.770000	
0.000100	0.005949	0.226307	99.966000	93.880000	
0.000100	0.005594	0.227150	99.974000	93.860000	
0.000100	0.005804	0.223959	99.956000	93.920000	
0.000100	0.005788	0.227368	99.966000	93.940000	
0.000100	0.005961	0.226723	99.954000	93.870000	
0.000100	0.005759	0.224923	99.964000	93.920000	
0.000100	0.005901	0.225549	99.948000	93.820000	
0.000100	0.005664	0.223908	99.978000	93.910000	
0.000100	0.006106	0.225226	99.956000	93.950000	
0.000100	0.005802	0.228505	99.964000	93.830000	
0.000100	0.005774	0.226295	99.954000	93.900000	
0.000100	0.005741	0.228043	99.976000	93.850000	
0.000100	0.005905	0.223186	99.966000	93.910000	
0.000100	0.005857	0.228605	99.954000	93.830000	
